id,user,bio,slug,gender,image,date_of_birth,address,location,linkedin,twitter,personal_website,phone_code,phone_number,industry,position,experiences,interests,education_level,department,availability,awards,certifications,capabilities,opportunities,completion_status,last_login,created_at,updated_at
U720G,1356,Six their lose message different worry security.,nacb/profile/rshah,Female,https://placekitten.com/7/882,1963-09-16,"['23.49809310', '90.41266210']","Bangladesh, Munshiganj District",https://hopkins.org/,http://johnson.com/,http://www.petersen-robertson.com/,880,4754242229,Transit and Ground Passenger Transportation,Lobbyist,['Event Planning'],['Cannabis Industry Events'],PhD in Architecture,Training and Education,False,[],"['SHRM-SCP (SHRM Senior Certified Professional)', 'Salesforce Certified Administrator']","Pro269,Serv322,Pro161,Pro095","OPR044,OPR005,OPR017",In Progress,2024-01-24 04:32:56,2023-01-08 17:10:14,2023-12-19 01:36:34
U721P,1345,Participant home but.,nacb/profile/jacob61,Female,https://picsum.photos/836/1010,1953-10-16,"['13.14895880', '44.85054950']","Yemen, Lahij",https://walton.com/,http://wade.com/,https://wallace-todd.com/,967,8122162529,Online Audio and Video Media,Accountant,"['Broadcasting', 'Sound Engineering']","['Cannabis Product Development', 'Cannabis Consumption Methods', 'Cannabis Taxation', 'Cannabis Trends', 'Cannabis Dispensary Operations', 'Cannabis Professional Training', 'Cannabis Mental Health', 'Cannabis Pest Management', 'Cannabis Conferences']",BS in Engineering,Customer Service,False,['Outstanding Contribution to Big Data Analytics'],[],"Serv084,Serv056,Serv200","OPR002,OPR080,OPR021",Completed,2024-03-17 12:27:05,2020-05-14 23:55:49,2020-05-29 13:00:03
U722C,3120,Anything both bag behavior result performance figure.,nacb/profile/oconnordavid,Male,https://dummyimage.com/552x123,1963-09-13,"['12.38956910', '43.01948970']","Djibouti, Obock Region",https://cabrera-ramsey.info/,http://www.harris.info/,http://www.vasquez.com/,253,5392413568,Municipal,Receptionist,"['Landscaping', 'Telecommunications', 'Landscaping']","['Recreational Cannabis', 'Cannabis Marketing', 'Cannabis Taxation', 'Cannabis Emerging Markets', 'Cannabis Clinical Trials', 'Cannabis Pain Management', 'Cannabis Waste Management', 'Cannabis Vaping', 'Cannabis Strains', 'Cannabis Pain Management']",MS in Political Science,Operations Analysis,True,"['Best Data Analytics for Financial Services', 'Exceptional Contribution to Big Data Technology']","['Crop Scientist', 'Customer Insights Specialist', 'Lighting Technician']","Serv144,Pro061,Pro105,Serv352,Serv288","OPR054,OPR039,OPR067,OPR108,OPR002",Completed,2024-06-22 16:49:40,2021-08-29 15:48:49,2023-09-04 01:06:09
U723R,3307,Gun model hope everything student make.,nacb/profile/cassandra55,Male,https://dummyimage.com/804x1013,1944-03-27,"['43.83788300', '126.54957200']","China, Jilin",https://www.james.biz/,https://bond-mcdaniel.org/,https://www.daniels.com/,86,9666515022,Computer Hardware Manufacturing,Advisory Board Member,"['Gerontology', 'Music Production']","['Cannabis Cultivation', 'Cannabis Community Outreach', 'Cannabis Processing', 'Cannabis Cultivation Equipment', 'Cannabis Pest Management', 'Recreational Cannabis', 'Cannabis Sales Strategies', 'Cannabis Industry Events']",PhD in English Literature,Vendor Management,False,"['Recommendation Strategy Refinement Recognition', 'Best Achievement in Data Integration']","['LEED (Leadership in Energy and Environmental Design)', 'Certified Internal Auditor (CIA)', 'Certified Financial Planner (CFP)']","Pro115,Pro239,Pro057",OPR114,Completed,2024-04-26 19:02:03,2024-07-05 08:06:01,2024-12-24 23:03:14
U724K,550,Hotel letter least win find.,nacb/profile/steven90,Male,https://placekitten.com/93/664,1962-09-24,"['13.52501970', '123.34861470']","Philippines, Camarines Sur",https://perez-olson.com/,https://www.cunningham-salas.com/,https://lynn-lopez.com/,63,9338112263,Cleaning,Post-Harvest Technician,"['Education Technology', 'Geology']","['Cannabis Innovations', 'Cannabis Consumption Methods', 'Cannabis Consumer Behavior', 'Cannabis Investment', 'Cannabis Product Development', 'Cannabis Industry Trends', 'Cannabis Cultivation', 'Cannabis Eco-Friendly Practices', 'Cannabis Emerging Markets', 'Cannabis Cultivation']",PhD in Culinary Arts,Healthcare Services,False,"['Exceptional Performance in Cloud Analytics', 'Dashboard Development Excellence']","['CPA (Certified Public Accountant)', 'Certified Quality Engineer (CQE)']",Serv296,"OPR001,OPR066,OPR094",Completed,2024-06-24 04:43:44,2021-11-15 06:39:11,2024-03-07 16:38:20
U725E,182,Fill project often cover white call piece.,nacb/profile/jeffrey50,Male,https://picsum.photos/449/324,1978-06-02,"['-34.60368440', '-58.38155910']","Argentina, Ciudad Autónoma de Buenos Aires",https://robertson-smith.biz/,http://www.pearson.org/,https://dickson-williams.org/,54,6611374990,Tobacco,Controller,"['Petroleum Engineering', 'Research']","['Cannabis Branding', 'Cannabis Vaping', 'Cannabis Processing']",PhD in Anthropology,Healthcare Services,True,"['Excellence in Data Science Solutions', 'Top Data Engineering Achievement', 'Innovation in Data Security Measures']","['Certified Ethical Hacker (CEH)', 'Certified Supply Chain Professional (CSCP)']","Pro261,Serv096,Serv228,Serv254","OPR073,OPR084,OPR119",Completed,2024-03-23 17:54:36,2020-02-20 16:42:12,2021-10-19 07:49:41
U726S,1771,American opportunity let race list minute both theory.,nacb/profile/marisa60,Female,https://dummyimage.com/142x868,1982-12-06,"['-12.83333333', '45.16666666']",Mayotte,https://quinn-todd.com/,https://www.clark-lopez.net/,https://www.schultz.com/,262,1440234505,Infrastructure Operations,Retail Trainer,"['Public Health', 'Industrial Design', 'Agriculture']","['Cannabis Trends', 'Cannabis Policy', 'Cannabis Security and Safety', 'Cannabis Advocacy', 'Cannabis Policy', 'Cannabis Community Outreach', 'Cannabis Industry Events', 'Cannabis Strains', 'Cannabis Education', 'Cannabis Startups']",PhD in Marketing,Performance Management,False,['Best Use of Data in Strategic Decision Making'],"['Customer Insights Specialist', 'Researcher']",Serv112,OPR047,Completed,2024-03-12 09:31:00,2024-06-30 05:27:24,2024-10-13 10:17:33
U727C,3111,Dog return large person simply crime.,nacb/profile/katherine26,Male,https://placekitten.com/346/249,1974-01-19,"['41.40874760', '13.08179030']","Italy, Latina",http://www.conley.com/,https://peters.com/,http://hubbard.com/,39,9240111925,Wholesale Machinery,Policy Analyst,"['Agriculture', 'Music Production', 'Entertainment']","['Cannabis Sustainability', 'Cannabis Education', 'Cannabis Vaping', 'Cannabis Testing and Quality Control', 'Cannabis Technology', 'Cannabis Eco-Friendly Practices', 'Cannabis Edibles', 'Cannabis Research and Development', 'Cannabis Industry Trends', 'Cannabis Testing and Quality Control']",BS in Botany,Technical Engineering,False,[],['Safety Officer'],Serv044,OPR018,Completed,2024-06-01 03:38:15,2020-04-17 02:37:34,2022-02-11 08:46:31
U728D,2437,Point rock fine speak.,nacb/profile/amandasawyer,Male,https://picsum.photos/697/324,1994-10-25,"['25.16593140', '51.59755240']","Qatar, Al Wakrah",https://www.gonzalez-willis.net/,https://reeves-ortiz.com/,https://gardner-jones.biz/,974,5332359750,Insurance - Diversified,Loss Prevention Officer,['Retail'],"['Cannabis Franchise Opportunities', 'Cannabis International Markets', 'Cannabis Edibles', 'Cannabis Diversity and Inclusion', 'Cannabis Distribution Networks', 'Cannabis Business Development', 'Cannabis Trends']",PhD in Geology,Regulatory Affairs,False,"['Best Data-Driven Decision Making', 'Best Data Engineering Practices']",[],"Serv234,Pro215,Serv036",OPR103,Completed,2024-06-25 01:25:19,2022-03-04 08:29:07,2023-10-29 17:21:36
U729L,2800,Sing choice daughter star clearly soldier us.,nacb/profile/amy26,Male,https://dummyimage.com/459x752,1957-02-01,"['11.47816100', '-84.77333250']","Nicaragua, Río San Juan",https://kelly.org/,https://coleman.com/,https://pitts.com/,505,7227185326,Building Construction,Brand Manager,"['Library Science', 'Archaeology', 'Ethics']","['Cannabis Conferences', 'Cannabis Sustainability']",MS in Environmental Science,Legal Compliance Management,True,['Excellence in Customer Data Management'],"['Banking Professional', 'Certified Digital Marketing Professional (CDMP)', 'Business Manager']","Pro335,Serv080,Pro263","OPR088,OPR030,OPR057",Completed,2024-02-07 06:01:32,2020-01-10 02:29:03,2021-10-18 13:12:31
U730Y,96,Fund trip go miss material away remember.,nacb/profile/hudsonjames,Male,https://picsum.photos/347/739,2001-12-11,"['39.75374380', '46.74647550']","Azerbaijan, Shusha District",http://www.trevino.com/,https://www.gordon.org/,http://www.perez.com/,994,8148960465,Wind Electric Power Generation,Government Affairs Director,"['Gerontology', 'Molecular Biology']",['Cannabis Technology'],MS in Geology,Business Services,False,"['Advanced Analytics Achievement', 'Excellence in Data Analytics Platforms', 'Excellence in Data Integration Solutions']","['Quality Assurance Technician', 'Sustainability Specialist']",Pro243,"OPR116,OPR016,OPR102,OPR099",Completed,2024-02-09 13:54:06,2023-10-29 12:31:38,2024-07-29 10:19:53
U731T,2690,Decade short Republican letter interview.,nacb/profile/jeremy37,Male,https://picsum.photos/442/969,1972-03-18,"['18.38939600', '-66.16532240']","Puerto Rico, Bayamón",http://mejia.biz/,http://faulkner.com/,http://www.figueroa.org/,1-787 and 1-939,3395877167,Tyre Manufacturing,Corporate Trainer,['Data Science'],"['Cannabis Clinical Trials', 'Cannabis Diversity and Inclusion', 'Cannabis Social Responsibility', 'Cannabis Dispensary Operations', 'Cannabis Cultivation']",Associate Degree in Nursing,Digital Transformation,True,['Outstanding Achievement in Data Science Collaboration'],"['Start-Up Advisor', 'Public Relations Specialist', 'Investment Advisor']","Pro363,Pro045,Serv212","OPR038,OPR034,OPR017",Not Started,2024-05-22 23:58:01,2024-02-13 21:27:26,2024-12-24 17:13:31
U732L,2136,Concern can trial new experience of while yeah.,nacb/profile/smithmichael,Female,https://picsum.photos/950/821,1948-05-05,"['-15.00000000', '-140.00000000']",French Polynesia,http://hess.com/,https://www.flores-anderson.info/,https://www.mckenzie.com/,689,5385798543,Import and Export,Litigation Attorney,"['Science', 'Law']","['Cannabis Dispensary Operations', 'Cannabis Cultivation Equipment', 'Cannabis Workshops', 'Cannabis Supply Chain Innovations', 'Cannabis Workshops', 'Cannabis Investment', 'Cannabis International Markets', 'Cannabis Education Programs']",MS in Marketing,Technical Operations,False,['Best Use of Real-time Data Solutions'],['AWS Certified Solutions Architect'],"Serv142,Pro029,Pro325,Serv168","OPR011,OPR093",Completed,2024-02-25 11:34:36,2021-10-21 15:00:05,2022-06-12 06:26:26
U733I,850,Law leg game during simply again follow.,nacb/profile/uramirez,Male,https://placekitten.com/745/880,1969-07-16,"['77.87497250', '20.97518210']","Norway, Svalbard",http://www.riley-miller.info/,https://leonard-brown.biz/,https://nichols.com/,47,8435342104,Mortgage Finance,Packaging Operator,"['Electronics Engineering', 'Music Production', 'Chemistry']","['Cannabis Intellectual Property', 'Cannabis Investment', 'Cannabis Sustainability', 'Cannabis Cultivation', 'Cannabis Health Benefits', 'Cannabis Startups', 'Cannabis Cultivation Techniques', 'Cannabis Testing and Quality Control']",BS in Theatre,Market Research,False,[],"['Google Cloud Professional Cloud Architect', 'CPA (Certified Public Accountant)']","Pro347,Pro149","OPR089,OPR014,OPR084,OPR061",Completed,2024-03-23 12:13:59,2023-03-03 06:32:59,2023-07-16 22:39:13
U734U,1160,Owner hair price stock show carry.,nacb/profile/fergusonronald,Female,https://picsum.photos/614/652,1973-08-23,"['12.11666700', '-68.93333300']",Curaçao,https://www.young-fowler.com/,http://www.foster.com/,https://barrett-smith.com/,599,3186471112,Architecture and Structural Metal Manufacturing,Political Consultant,['Law'],"['Cannabis Advocacy', 'Cannabis Marketing', 'Cannabis Packaging']",Associate Degree in Environmental Science,Advertising,True,"['Excellence in Financial Data Analysis', 'Best Data Visualization Techniques', 'Outstanding Achievement in Data Integration']","['Certified Internal Auditor (CIA)', 'Safety Officer', 'Budtender']",Pro259,"OPR065,OPR092",Completed,2024-05-06 18:54:51,2023-09-17 15:00:46,2024-05-11 17:34:19
U735A,1982,Employee wide run.,nacb/profile/angela36,Female,https://picsum.photos/332/611,1998-03-20,"['21.56190580', '95.89871390']","Myanmar, Mandalay Region",https://www.ford.biz/,https://www.tran.com/,http://www.rose.org/,95,8074162103,IT System Testing and Evaluation,Regulatory Affairs Manager,['Sales'],"['Cannabis Health Benefits', 'Cannabis Waste Management', 'Cannabis Business Development', 'Cannabis Processing', 'Cannabis Research', 'Cannabis Startups', 'Cannabis Sustainability']",PhD in Communications,Training and Development,False,"['Excellence in Analytics for Customer Experience', 'User Behavior Prediction Excellence']","['Product Safety Tester', 'Six Sigma Black Belt']","Pro149,Pro165,Pro193","OPR116,OPR119,OPR080,OPR109",Not Started,2024-03-01 19:46:43,2023-11-03 04:19:06,2024-12-07 16:25:05
U736U,1329,Begin help during say box this.,nacb/profile/xsanchez,Male,https://dummyimage.com/367x562,2000-11-27,"['5.87113930', '-5.56172790']","Cote D'Ivoire (Ivory Coast), Gôh-Djiboua District",https://www.williams.com/,https://www.wilson.biz/,http://www.moss.info/,225,7222993601,Oil and Gas Drilling,HR Coordinator,"['Cloud Computing', 'Landscaping', 'Teaching']","['Cannabis Innovations', 'Cannabis Clinical Trials', 'Cannabis Regulatory Compliance', 'Cannabis Pain Management', 'Cannabis Policy', 'Cannabis Cultivation Techniques']",BS in Environmental Science,Corporate Strategy,False,"['Asset Demand Diagnostic Excellence Recognition', 'Outstanding Achievement in Data Integration']",[],"Pro045,Serv124,Pro011,Serv160","OPR068,OPR008,OPR097,OPR090",Completed,2024-01-31 12:33:13,2021-05-16 03:16:50,2021-12-02 17:54:27
U737D,697,Big account on nice movement let phone.,nacb/profile/hhowell,Male,https://dummyimage.com/315x474,1952-04-25,"['19.50000000', '-80.50000000']",Cayman Islands,http://sanchez.biz/,http://jacobs.com/,https://www.vazquez.com/,1-345,3478053696,Pension Funds,Receptionist,"['Real Estate', 'Archaeology', 'Venture Capital']","['Cannabis Customer Experience', 'Cannabis Branding', 'Cannabis Emerging Markets', 'Cannabis Investment']",BS in Business Administration,Technical Consulting,True,"['Best Data Science Collaboration', 'Best Data Collaboration Strategy']",[],Pro051,"OPR110,OPR027,OPR066",Completed,2024-05-31 21:16:10,2021-01-07 07:19:16,2021-09-10 02:02:18
U738A,2602,Win foreign senior plan here who.,nacb/profile/roberto45,Female,https://picsum.photos/971/724,1991-03-09,"['37.41380000', '127.51830000']","South Korea, Gyeonggi Province",https://khan.com/,http://rose-lewis.com/,https://miller-campbell.biz/,82,4404111534,Resorts and Casinos,Retail Trainer,"['Finance', 'Labor Relations', 'Law']","['Cannabis Mental Health', 'Cannabis Clinical Trials', 'Cannabis Branding', 'Cannabis Branding', 'Cannabis Retail Management', 'Cannabis Extraction Methods', 'Cannabis Policy']",PhD in Agriculture,Project Management,True,['Specific Needs Identification Recognition'],[],"Pro219,Serv196,Serv210,Serv282,Serv248","OPR007,OPR056,OPR089,OPR103,OPR086",In Progress,2024-04-12 04:08:52,2021-04-23 19:46:09,2021-10-28 17:15:39
U739W,1251,Product thought election remember enough.,nacb/profile/james31,Male,https://dummyimage.com/529x665,1983-03-03,"[None, None]","Iceland, Southern Region",https://irwin.com/,https://bailey-taylor.com/,http://roth-doyle.com/,354,9241307157,Design,Paralegal,['Risk Management'],"['Cannabis Workshops', 'Cannabis International Markets', 'Cannabis Edibles', 'Cannabis Trends']",BS in Linguistics,Financial Controls,False,"['Exceptional Field Definition Recognition', 'Outstanding Data Science Performance Award']",[],"Serv154,Pro169,Pro249,Serv130","OPR105,OPR066",Completed,2024-01-13 10:39:51,2024-04-08 00:21:00,2024-09-07 22:03:44
U740I,1373,Star audience smile take follow mouth happen score.,nacb/profile/walkeralexis,Male,https://dummyimage.com/146x30,1996-08-13,"['-0.29113590', '30.29741990']","Uganda, Buhweju District",https://www.evans.info/,https://www.alvarez.info/,https://www.sandoval-campbell.info/,256,2389524300,Furniture,Inventory Manager,['Leadership'],['Cannabis Compliance'],BS in Business Administration,IT Infrastructure,True,"['Best Performance in Data Architecture', 'Advanced Analytics Implementation Excellence', 'Excellence in Analytics for Customer Experience']","['Registered Nurse (RN)', 'CMA (Certified Management Accountant)', 'Social Media Manager']","Pro287,Pro329,Serv368,Serv316","OPR031,OPR054",Completed,2024-07-15 02:22:49,2020-12-09 02:51:24,2021-11-30 19:28:22
